Valuation ID,Item,Item Primary Key,Category,Subcategory,Unit,Item Amount,Item Unit Value,Inventory Value
INV-2025-08,"Butter, Unsalted",FRZ-019,Frozen/Refrigerated Goods,Dairy,36 lb case,38,118.89,4517.82
INV-2025-08,Heavy Cream,FRZ-020,Frozen/Refrigerated Goods,Dairy,quart,30,4.74,142.2
INV-2025-08,Sour Cream,FRZ-021,Frozen/Refrigerated Goods,Dairy,5 lb tub,34,16.22,551.48
INV-2025-08,"Eggs, Large",FRZ-022,Frozen/Refrigerated Goods,Dairy,case of 15 dz,24,52.67,1264.08
INV-2025-08,"Frozen Shrimp, 21/25",FRZ-023,Frozen/Refrigerated Goods,Frozen Protein,5 lb bag,40,62.84,2513.6
INV-2025-08,Frozen Chicken Wings,FRZ-024,Frozen/Refrigerated Goods,Frozen Protein,40 lb case,28,99.98,2799.44
INV-2025-08,Frozen Salmon Fillets,FRZ-025,Frozen/Refrigerated Goods,Frozen Protein,10 lb box,24,100.82,2419.68
INV-2025-08,Mozzarella Sticks,FRZ-026,Frozen/Refrigerated Goods,Frozen Appetizer,case of 240,20,57.3,1146.0
INV-2025-08,"Spring Rolls, Vegetable",FRZ-027,Frozen/Refrigerated Goods,Frozen Appetizer,case of 100,36,66.58,2396.88
INV-2025-08,"Yogurt, Plain",FRZ-028,Frozen/Refrigerated Goods,Dairy,5 lb tub,17,14.68,249.56
INV-2025-08,Frozen Diced Onions,FRZ-029,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,39,27.52,1073.28
INV-2025-08,"Pie Crust, Frozen 9in",FRZ-030,Frozen/Refrigerated Goods,Frozen Dessert,case of 24,20,30.84,616.8
INV-2025-08,Canola Oil,LIQ-001,Liquids/Pastes/Sauces,Oil,35 lb jug,16,39.35,629.6
INV-2025-08,"Olive Oil, Extra Virgin",LIQ-002,Liquids/Pastes/Sauces,Oil,3 L tin,20,25.58,511.6
INV-2025-08,Vegetable Oil,LIQ-003,Liquids/Pastes/Sauces,Oil,35 lb jug,29,40.26,1167.54
INV-2025-08,Sesame Oil,LIQ-004,Liquids/Pastes/Sauces,Oil,1 gal jug,3,30.27,90.81
INV-2025-08,White Vinegar,LIQ-005,Liquids/Pastes/Sauces,Vinegar,1 gal jug,3,7.61,22.83
INV-2025-08,Balsamic Vinegar,LIQ-006,Liquids/Pastes/Sauces,Vinegar,1 gal jug,15,26.93,403.95
INV-2025-08,Rice Wine Vinegar,LIQ-007,Liquids/Pastes/Sauces,Vinegar,1 gal jug,26,19.28,501.28
INV-2025-08,Soy Sauce,LIQ-008,Liquids/Pastes/Sauces,Sauce,1 gal jug,9,12.75,114.75
INV-2025-08,Hot Sauce,LIQ-009,Liquids/Pastes/Sauces,Sauce,1 gal jug,10,23.4,234.0
INV-2025-08,Worcestershire Sauce,LIQ-010,Liquids/Pastes/Sauces,Sauce,1 gal jug,4,18.91,75.64
INV-2025-08,BBQ Sauce,LIQ-011,Liquids/Pastes/Sauces,Sauce,1 gal jug,7,17.18,120.26
INV-2025-08,Buffalo Wing Sauce,LIQ-012,Liquids/Pastes/Sauces,Sauce,1 gal jug,5,19.84,99.2
INV-2025-08,Teriyaki Sauce,LIQ-013,Liquids/Pastes/Sauces,Sauce,1 gal jug,10,19.41,194.1
INV-2025-08,Ranch Dressing,LIQ-014,Liquids/Pastes/Sauces,Sauce,1 gal jug,19,19.84,376.96
INV-2025-08,Caesar Dressing,LIQ-015,Liquids/Pastes/Sauces,Sauce,1 gal jug,14,19.05,266.7
INV-2025-08,"Vinaigrette, Balsamic",LIQ-016,Liquids/Pastes/Sauces,Sauce,1 gal jug,26,20.09,522.34
INV-2025-08,Tomato Paste,LIQ-017,Liquids/Pastes/Sauces,Paste,#10 can,6,12.25,73.5
INV-2025-08,Garlic Paste,LIQ-018,Liquids/Pastes/Sauces,Paste,4 lb tub,23,16.67,383.41
INV-2025-08,Ginger Paste,LIQ-019,Liquids/Pastes/Sauces,Paste,4 lb tub,5,18.45,92.25
INV-2025-08,"Curry Paste, Red",LIQ-020,Liquids/Pastes/Sauces,Paste,14 oz can,4,6.19,24.76
INV-2025-08,Crushed Tomatoes,LIQ-021,Liquids/Pastes/Sauces,Canned Tomato,#10 can,7,10.16,71.12
INV-2025-08,Diced Tomatoes,LIQ-022,Liquids/Pastes/Sauces,Canned Tomato,#10 can,11,9.1,100.1
INV-2025-08,Tomato Puree,LIQ-023,Liquids/Pastes/Sauces,Canned Tomato,#10 can,28,8.01,224.28
INV-2025-08,"Chicken Stock, Liquid",LIQ-024,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,29,16.23,470.67
INV-2025-08,"Beef Stock, Liquid",LIQ-025,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,13,16.52,214.76
INV-2025-08,"Vegetable Stock, Liquid",LIQ-026,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,10,15.62,156.2
INV-2025-08,Marinara Sauce,LIQ-027,Liquids/Pastes/Sauces,Sauce,#10 can,9,12.52,112.68
INV-2025-08,Alfredo Sauce,LIQ-028,Liquids/Pastes/Sauces,Sauce,4 lb tub,27,18.04,487.08
INV-2025-08,Sriracha,LIQ-029,Liquids/Pastes/Sauces,Sauce,1 gal jug,7,21.9,153.3
INV-2025-08,Honey,LIQ-030,Liquids/Pastes/Sauces,Honey/Syrup,5 lb jug,17,19.08,324.36
INV-2025-08,Romaine Lettuce,PRD-001,Produce & Meat,Produce,case of 24 heads,15,32.04,480.6
INV-2025-08,Iceberg Lettuce,PRD-002,Produce & Meat,Produce,case of 24 heads,13,29.35,381.55
INV-2025-08,"Tomatoes, Roma",PRD-003,Produce & Meat,Produce,25 lb case,8,36.34,290.72
INV-2025-08,"Onions, Yellow",PRD-004,Produce & Meat,Produce,50 lb bag,16,23.52,376.32
INV-2025-08,"Garlic, Fresh",PRD-005,Produce & Meat,Produce,10 lb case,5,34.51,172.55
INV-2025-08,"Bell Peppers, Green",PRD-006,Produce & Meat,Produce,25 lb case,23,38.11,876.53
INV-2025-08,"Bell Peppers, Red",PRD-007,Produce & Meat,Produce,25 lb case,24,43.55,1045.2
INV-2025-08,Avocados,PRD-008,Produce & Meat,Produce,case of 48,3,63.32,189.96
INV-2025-08,Limes,PRD-009,Produce & Meat,Produce,case of 200,12,37.39,448.68
INV-2025-08,Lemons,PRD-010,Produce & Meat,Produce,case of 165,24,37.57,901.68
INV-2025-08,"Potatoes, Russet",PRD-011,Produce & Meat,Produce,50 lb bag,13,31.62,411.06
INV-2025-08,Carrots,PRD-012,Produce & Meat,Produce,25 lb bag,3,25.34,76.02
INV-2025-08,Celery,PRD-013,Produce & Meat,Produce,case of 30,10,31.48,314.8
INV-2025-08,"Mushrooms, White Button",PRD-014,Produce & Meat,Produce,10 lb case,7,31.01,217.07
INV-2025-08,Cilantro,PRD-015,Produce & Meat,Produce,case of 30 bunches,14,25.5,357.0
INV-2025-08,Jalapeños,PRD-016,Produce & Meat,Produce,10 lb case,19,18.62,353.78
INV-2025-08,Cucumbers,PRD-017,Produce & Meat,Produce,case of 24,9,18.97,170.73
INV-2025-08,"Spinach, Fresh",PRD-018,Produce & Meat,Produce,4 lb case,5,20.3,101.5
INV-2025-08,"Basil, Fresh",PRD-019,Produce & Meat,Produce,case of 12 bunches,6,22.41,134.46
INV-2025-08,"Ginger, Fresh",PRD-020,Produce & Meat,Produce,10 lb case,3,31.73,95.19
INV-2025-08,"Ground Beef, 80/20",PRD-021,Produce & Meat,Meat,case,9,4.79,43.11
INV-2025-08,"Chicken Breast, Boneless",PRD-022,Produce & Meat,Meat,case,14,4.57,63.98
INV-2025-08,"Chicken Thighs, Boneless",PRD-023,Produce & Meat,Meat,case,22,4.16,91.52
INV-2025-08,Pork Shoulder,PRD-024,Produce & Meat,Meat,case,4,3.81,15.24
INV-2025-08,"Bacon, Sliced",PRD-025,Produce & Meat,Meat,15 lb case,10,74.75,747.5
INV-2025-08,NY Strip Steak,PRD-026,Produce & Meat,Meat,case,4,14.06,56.24
INV-2025-08,Ribeye Steak,PRD-027,Produce & Meat,Meat,case,4,18.45,73.8
INV-2025-08,Ground Pork,PRD-028,Produce & Meat,Meat,case,22,3.83,84.26
INV-2025-08,"Salmon Fillet, Fresh",PRD-029,Produce & Meat,Seafood,case,6,12.47,74.82
INV-2025-08,"Shrimp, Fresh 16/20",PRD-030,Produce & Meat,Seafood,case,12,11.12,133.44
INV-2025-08,"To-Go Containers, 32oz",SUP-001,Supplies,To-Go,case of 150,69,33.79,2331.51
INV-2025-08,"To-Go Cups, 16oz",SUP-002,Supplies,To-Go,case of 1000,83,65.58,5443.14
INV-2025-08,"To-Go Cup Lids, Dome",SUP-003,Supplies,To-Go,case of 1000,60,32.27,1936.2
INV-2025-08,"Paper Bags, Kraft",SUP-004,Supplies,To-Go,case of 500,58,33.56,1946.48
INV-2025-08,"Napkins, Dinner",SUP-005,Supplies,Disposable,case of 3000,32,31.79,1017.28
INV-2025-08,"Straws, Wrapped",SUP-006,Supplies,Disposable,box of 500,33,9.32,307.56
INV-2025-08,"Plastic Cutlery, Forks",SUP-007,Supplies,Disposable,box of 1000,67,20.18,1352.06
INV-2025-08,"Plastic Cutlery, Spoons",SUP-008,Supplies,Disposable,box of 1000,14,17.55,245.7
INV-2025-08,Toothpicks,SUP-009,Supplies,Disposable,box of 1000,88,4.04,355.52
INV-2025-08,"Dish Soap, Concentrate",SUP-010,Supplies,Cleaning,1 gal jug,47,25.6,1203.2
INV-2025-08,"Degreaser, Kitchen",SUP-011,Supplies,Cleaning,1 gal jug,80,20.9,1672.0
INV-2025-08,Sanitizer Solution,SUP-012,Supplies,Cleaning,1 gal jug,21,17.39,365.19
INV-2025-08,Bleach,SUP-013,Supplies,Cleaning,1 gal jug,27,7.7,207.9
INV-2025-08,Glass Cleaner,SUP-014,Supplies,Cleaning,1 gal jug,92,16.6,1527.2
INV-2025-08,"Paper Towels, Roll",SUP-015,Supplies,Paper Goods,case of 12,77,39.67,3054.59
INV-2025-08,"Toilet Paper, Roll",SUP-016,Supplies,Paper Goods,case of 48,79,44.97,3552.63
INV-2025-08,Butcher Paper Roll,SUP-017,Supplies,Paper Goods,roll,58,32.16,1865.28
INV-2025-08,Parchment Paper Sheets,SUP-018,Supplies,Paper Goods,box of 1000,55,40.25,2213.75
INV-2025-08,Plastic Wrap Roll,SUP-019,Supplies,Wrap/Film,roll,72,19.44,1399.68
INV-2025-08,Aluminum Foil Roll,SUP-020,Supplies,Wrap/Film,roll,82,30.51,2501.82
INV-2025-08,"Disposable Gloves, Nitrile",SUP-021,Supplies,Gloves,case of 1000,59,54.85,3236.15
INV-2025-08,"Disposable Gloves, Vinyl",SUP-022,Supplies,Gloves,case of 1000,13,35.12,456.56
INV-2025-08,Food Storage Containers,SUP-023,Supplies,Storage,case of 100,38,34.06,1294.28
INV-2025-08,Container Lids,SUP-024,Supplies,Storage,case of 100,45,23.05,1037.25
INV-2025-08,"Deli Cups w/ Lids, 8oz",SUP-025,Supplies,Storage,case of 500,70,37.38,2616.6
INV-2025-08,Hand Soap,SUP-026,Supplies,Chemical,1 gal jug,84,17.54,1473.36
INV-2025-08,Hand Sanitizer,SUP-027,Supplies,Chemical,1 gal jug,30,18.88,566.4
INV-2025-08,Chafing Fuel Cans,SUP-028,Supplies,Small Wares,case of 24,94,38.06,3577.64
INV-2025-08,Aluminum Steam Table Pans,SUP-029,Supplies,Small Wares,case of 50,78,58.73,4580.94
INV-2025-08,"Menu Paper, Cardstock",SUP-030,Supplies,Menu/Marketing,ream of 500,17,21.0,357.0
INV-2025-09,Coca-Cola Syrup BIB,NAB-001,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,27,72.51,1957.77
INV-2025-09,Diet Coke Syrup BIB,NAB-002,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,16,56.8,908.8
INV-2025-09,Sprite Syrup BIB,NAB-003,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,25,71.89,1797.25
INV-2025-09,Ginger Ale Syrup BIB,NAB-004,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,27,71.24,1923.48
INV-2025-09,Still Water 16.9oz,NAB-005,Non-Alcoholic Beverage,Bottled Water,case of 24,6,7.09,42.54
INV-2025-09,Sparkling Water 12oz,NAB-006,Non-Alcoholic Beverage,Bottled Water,case of 24,27,18.61,502.47
INV-2025-09,Orange Juice Concentrate,NAB-007,Non-Alcoholic Beverage,Juice,gallon,14,11.84,165.76
INV-2025-09,Cranberry Juice Cocktail,NAB-008,Non-Alcoholic Beverage,Juice,gallon,17,9.6,163.2
INV-2025-09,Pineapple Juice,NAB-009,Non-Alcoholic Beverage,Juice,46 oz can,36,4.43,159.48
INV-2025-09,Lemon Juice (bottled),NAB-010,Non-Alcoholic Beverage,Juice,32 oz bottle,16,4.64,74.24
INV-2025-09,Lime Juice (bottled),NAB-011,Non-Alcoholic Beverage,Juice,32 oz bottle,10,3.98,39.8
INV-2025-09,"Espresso Beans, Dark Roast",NAB-012,Non-Alcoholic Beverage,Coffee,5 lb bag,19,39.56,751.64
INV-2025-09,"Drip Coffee, Medium Roast",NAB-013,Non-Alcoholic Beverage,Coffee,2 lb bag,35,15.42,539.7
INV-2025-09,"Decaf Coffee, Medium Roast",NAB-014,Non-Alcoholic Beverage,Coffee,2 lb bag,17,19.21,326.57
INV-2025-09,Black Tea Bags,NAB-015,Non-Alcoholic Beverage,Tea,box of 100,26,15.84,411.84
INV-2025-09,Green Tea Bags,NAB-016,Non-Alcoholic Beverage,Tea,box of 100,25,14.16,354.0
INV-2025-09,Herbal Chamomile Tea Bags,NAB-017,Non-Alcoholic Beverage,Tea,box of 100,14,16.87,236.18
INV-2025-09,Red Bull 8.4oz,NAB-018,Non-Alcoholic Beverage,Energy/Sports,case of 24,14,38.55,539.7
INV-2025-09,Gatorade Fruit Punch,NAB-019,Non-Alcoholic Beverage,Energy/Sports,case of 24,38,23.07,876.66
INV-2025-09,Whole Milk,NAB-020,Non-Alcoholic Beverage,Milk/Dairy Bev,half gallon,9,2.66,23.94
INV-2025-09,Oat Milk,NAB-021,Non-Alcoholic Beverage,Milk/Dairy Bev,32 oz carton,30,5.95,178.5
INV-2025-09,"Almond Milk, Unsweetened",NAB-022,Non-Alcoholic Beverage,Milk/Dairy Bev,32 oz carton,26,4.13,107.38
INV-2025-09,Root Beer Syrup BIB,NAB-023,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,13,62.71,815.23
INV-2025-09,Club Soda Canister,NAB-024,Non-Alcoholic Beverage,Soda,5 gal canister,32,16.88,540.16
INV-2025-09,Grapefruit Juice,NAB-025,Non-Alcoholic Beverage,Juice,46 oz can,36,5.83,209.88
INV-2025-09,Tomato Juice,NAB-026,Non-Alcoholic Beverage,Juice,46 oz can,16,4.79,76.64
INV-2025-09,Sparkling Lemon Water 12oz,NAB-027,Non-Alcoholic Beverage,Bottled Water,case of 24,40,17.12,684.8
INV-2025-09,Cold Brew Concentrate,NAB-028,Non-Alcoholic Beverage,Coffee,gallon,27,19.61,529.47
INV-2025-09,Half & Half,NAB-029,Non-Alcoholic Beverage,Milk/Dairy Bev,quart,16,4.68,74.88
INV-2025-09,Powerade Blue,NAB-030,Non-Alcoholic Beverage,Energy/Sports,case of 24,23,16.54,380.42
INV-2025-09,Domestic Draft Lager Keg,ALC-001,Alcoholic Beverage,Beer,1/2 barrel keg,26,104.78,2724.28
INV-2025-09,Craft IPA Keg,ALC-002,Alcoholic Beverage,Beer,1/6 barrel keg,25,119.97,2999.25
INV-2025-09,"Mexican Lager, Bottled",ALC-003,Alcoholic Beverage,Beer,case of 24,15,42.21,633.15
INV-2025-09,"Wheat Beer, Bottled",ALC-004,Alcoholic Beverage,Beer,case of 24,27,35.36,954.72
INV-2025-09,Light Lager Draft Keg,ALC-005,Alcoholic Beverage,Beer,1/2 barrel keg,4,89.78,359.12
INV-2025-09,"Cabernet Sauvignon, House Red",ALC-006,Alcoholic Beverage,Wine,case of 12,13,87.66,1139.58
INV-2025-09,"Chardonnay, House White",ALC-007,Alcoholic Beverage,Wine,case of 12,22,79.4,1746.8
INV-2025-09,Pinot Noir,ALC-008,Alcoholic Beverage,Wine,case of 12,21,122.66,2575.86
INV-2025-09,Sauvignon Blanc,ALC-009,Alcoholic Beverage,Wine,case of 12,18,95.48,1718.64
INV-2025-09,Prosecco,ALC-010,Alcoholic Beverage,Wine,case of 12,26,105.42,2740.92
INV-2025-09,Rosé,ALC-011,Alcoholic Beverage,Wine,case of 12,14,95.26,1333.64
INV-2025-09,"Vodka, Well",ALC-012,Alcoholic Beverage,Spirits,1.75L bottle,8,25.55,204.4
INV-2025-09,"Vodka, Premium",ALC-013,Alcoholic Beverage,Spirits,1L bottle,5,34.78,173.9
INV-2025-09,"Gin, Well",ALC-014,Alcoholic Beverage,Spirits,1.75L bottle,24,21.87,524.88
INV-2025-09,"Tequila, Blanco Premium",ALC-015,Alcoholic Beverage,Spirits,1L bottle,13,34.29,445.77
INV-2025-09,"Tequila, Reposado Premium",ALC-016,Alcoholic Beverage,Spirits,1L bottle,11,43.43,477.73
INV-2025-09,"Bourbon, Well",ALC-017,Alcoholic Beverage,Spirits,1.75L bottle,25,27.92,698.0
INV-2025-09,"Bourbon, Premium",ALC-018,Alcoholic Beverage,Spirits,750ml bottle,11,45.96,505.56
INV-2025-09,"Rum, White",ALC-019,Alcoholic Beverage,Spirits,1.75L bottle,26,18.33,476.58
INV-2025-09,"Rum, Spiced",ALC-020,Alcoholic Beverage,Spirits,1L bottle,15,20.49,307.35
INV-2025-09,"Whiskey, Rye",ALC-021,Alcoholic Beverage,Spirits,750ml bottle,16,40.57,649.12
INV-2025-09,"Scotch, Blended",ALC-022,Alcoholic Beverage,Spirits,750ml bottle,16,29.51,472.16
INV-2025-09,Triple Sec,ALC-023,Alcoholic Beverage,Liqueur,1L bottle,15,15.22,228.3
INV-2025-09,Coffee Liqueur,ALC-024,Alcoholic Beverage,Liqueur,750ml bottle,15,24.07,361.05
INV-2025-09,Amaretto,ALC-025,Alcoholic Beverage,Liqueur,750ml bottle,18,22.51,405.18
INV-2025-09,"Stout, Bottled",ALC-026,Alcoholic Beverage,Beer,case of 24,21,45.01,945.21
INV-2025-09,Non-Alcoholic Beer,ALC-027,Alcoholic Beverage,Beer,case of 24,24,33.65,807.6
INV-2025-09,"Champagne, Brut",ALC-028,Alcoholic Beverage,Wine,case of 6,17,109.43,1860.31
INV-2025-09,Mezcal,ALC-029,Alcoholic Beverage,Spirits,750ml bottle,30,38.63,1158.9
INV-2025-09,"Vermouth, Dry",ALC-030,Alcoholic Beverage,Liqueur,1L bottle,3,12.07,36.21
INV-2025-09,All-Purpose Flour,DRY-001,Dry Goods & Spices,Flour,50 lb bag,11,21.0,231.0
INV-2025-09,Bread Flour,DRY-002,Dry Goods & Spices,Flour,50 lb bag,15,26.1,391.5
INV-2025-09,Cornmeal,DRY-003,Dry Goods & Spices,Flour,25 lb bag,15,17.54,263.1
INV-2025-09,"White Rice, Long Grain",DRY-004,Dry Goods & Spices,Grain,50 lb bag,40,37.99,1519.6
INV-2025-09,Jasmine Rice,DRY-005,Dry Goods & Spices,Grain,50 lb bag,10,33.06,330.6
INV-2025-09,Quinoa,DRY-006,Dry Goods & Spices,Grain,10 lb bag,44,31.38,1380.72
INV-2025-09,"Spaghetti, Dry",DRY-007,Dry Goods & Spices,Pasta,20 lb case,50,19.27,963.5
INV-2025-09,"Penne, Dry",DRY-008,Dry Goods & Spices,Pasta,20 lb case,46,17.44,802.24
INV-2025-09,"Black Beans, Dry",DRY-009,Dry Goods & Spices,Legume,25 lb bag,32,21.25,680.0
INV-2025-09,"Pinto Beans, Dry",DRY-010,Dry Goods & Spices,Legume,25 lb bag,11,21.4,235.4
INV-2025-09,Granulated Sugar,DRY-011,Dry Goods & Spices,Sugar,50 lb bag,17,24.76,420.92
INV-2025-09,Brown Sugar,DRY-012,Dry Goods & Spices,Sugar,25 lb bag,40,18.12,724.8
INV-2025-09,Powdered Sugar,DRY-013,Dry Goods & Spices,Sugar,25 lb bag,39,20.07,782.73
INV-2025-09,Kosher Salt,DRY-014,Dry Goods & Spices,Spice,25 lb bag,23,9.97,229.31
INV-2025-09,"Black Pepper, Ground",DRY-015,Dry Goods & Spices,Spice,1 lb bag,11,12.81,140.91
INV-2025-09,"Paprika, Smoked",DRY-016,Dry Goods & Spices,Spice,1 lb bag,41,10.08,413.28
INV-2025-09,"Cumin, Ground",DRY-017,Dry Goods & Spices,Spice,1 lb bag,36,12.46,448.56
INV-2025-09,Chili Powder,DRY-018,Dry Goods & Spices,Spice,1 lb bag,28,8.53,238.84
INV-2025-09,Garlic Powder,DRY-019,Dry Goods & Spices,Spice,1 lb bag,10,8.15,81.5
INV-2025-09,Onion Powder,DRY-020,Dry Goods & Spices,Spice,1 lb bag,47,9.5,446.5
INV-2025-09,Cayenne Pepper,DRY-021,Dry Goods & Spices,Spice,1 lb bag,35,9.02,315.7
INV-2025-09,"Oregano, Dried",DRY-022,Dry Goods & Spices,Spice,1 lb bag,6,12.63,75.78
INV-2025-09,"Cinnamon, Ground",DRY-023,Dry Goods & Spices,Spice,1 lb bag,45,8.99,404.55
INV-2025-09,Baking Powder,DRY-024,Dry Goods & Spices,Baking,10 lb can,10,19.18,191.8
INV-2025-09,Baking Soda,DRY-025,Dry Goods & Spices,Baking,12 lb box,12,10.09,121.08
INV-2025-09,Cocoa Powder,DRY-026,Dry Goods & Spices,Baking,5 lb bag,30,21.13,633.9
INV-2025-09,Panko Bread Crumbs,DRY-027,Dry Goods & Spices,Breading,25 lb case,47,32.52,1528.44
INV-2025-09,Seasoned Bread Crumbs,DRY-028,Dry Goods & Spices,Breading,25 lb case,46,30.4,1398.4
INV-2025-09,Sesame Seeds,DRY-029,Dry Goods & Spices,Nuts/Seeds,5 lb bag,16,20.11,321.76
INV-2025-09,Sliced Almonds,DRY-030,Dry Goods & Spices,Nuts/Seeds,5 lb bag,29,29.11,844.19
INV-2025-09,Frozen Peas,FRZ-001,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,33,23.22,766.26
INV-2025-09,Frozen Corn,FRZ-002,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,33,24.39,804.87
INV-2025-09,Frozen Broccoli Florets,FRZ-003,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,19,31.27,594.13
INV-2025-09,"Frozen Spinach, Chopped",FRZ-004,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,8,24.83,198.64
INV-2025-09,"French Fries, Straight Cut",FRZ-005,Frozen/Refrigerated Goods,Frozen Potato,30 lb case,11,31.25,343.75
INV-2025-09,Tater Tots,FRZ-006,Frozen/Refrigerated Goods,Frozen Potato,30 lb case,27,32.49,877.23
INV-2025-09,"Hash Browns, Shredded",FRZ-007,Frozen/Refrigerated Goods,Frozen Potato,20 lb case,31,29.71,921.01
INV-2025-09,"Dinner Rolls, Par-Baked",FRZ-008,Frozen/Refrigerated Goods,Frozen Bread,case of 200,19,39.63,752.97
INV-2025-09,Pizza Dough Balls,FRZ-009,Frozen/Refrigerated Goods,Frozen Bread,case of 40,29,41.61,1206.69
INV-2025-09,Vanilla Ice Cream,FRZ-010,Frozen/Refrigerated Goods,Frozen Dessert,3 gal tub,31,28.07,870.17
INV-2025-09,Chocolate Ice Cream,FRZ-011,Frozen/Refrigerated Goods,Frozen Dessert,3 gal tub,35,28.76,1006.6
INV-2025-09,"Cheesecake, Uncut",FRZ-012,Frozen/Refrigerated Goods,Frozen Dessert,10 inch,20,19.62,392.4
INV-2025-09,Frozen Mixed Berries,FRZ-013,Frozen/Refrigerated Goods,Frozen Fruit,10 lb bag,10,33.76,337.6
INV-2025-09,Frozen Mango Chunks,FRZ-014,Frozen/Refrigerated Goods,Frozen Fruit,10 lb bag,7,26.02,182.14
INV-2025-09,Shredded Mozzarella,FRZ-015,Frozen/Refrigerated Goods,Dairy,5 lb bag,38,19.64,746.32
INV-2025-09,Shredded Cheddar,FRZ-016,Frozen/Refrigerated Goods,Dairy,5 lb bag,14,17.24,241.36
INV-2025-09,"Parmesan, Grated",FRZ-017,Frozen/Refrigerated Goods,Dairy,5 lb bag,33,32.57,1074.81
INV-2025-09,Cream Cheese,FRZ-018,Frozen/Refrigerated Goods,Dairy,3 lb block,15,13.13,196.95
INV-2025-09,"Butter, Unsalted",FRZ-019,Frozen/Refrigerated Goods,Dairy,36 lb case,17,103.79,1764.43
INV-2025-09,Heavy Cream,FRZ-020,Frozen/Refrigerated Goods,Dairy,quart,32,4.75,152.0
INV-2025-09,Sour Cream,FRZ-021,Frozen/Refrigerated Goods,Dairy,5 lb tub,32,14.59,466.88
INV-2025-09,"Eggs, Large",FRZ-022,Frozen/Refrigerated Goods,Dairy,case of 15 dz,14,57.07,798.98
INV-2025-09,"Frozen Shrimp, 21/25",FRZ-023,Frozen/Refrigerated Goods,Frozen Protein,5 lb bag,21,61.45,1290.45
INV-2025-09,Frozen Chicken Wings,FRZ-024,Frozen/Refrigerated Goods,Frozen Protein,40 lb case,9,98.07,882.63
INV-2025-09,Frozen Salmon Fillets,FRZ-025,Frozen/Refrigerated Goods,Frozen Protein,10 lb box,40,95.51,3820.4
INV-2025-09,Mozzarella Sticks,FRZ-026,Frozen/Refrigerated Goods,Frozen Appetizer,case of 240,25,60.92,1523.0
INV-2025-09,"Spring Rolls, Vegetable",FRZ-027,Frozen/Refrigerated Goods,Frozen Appetizer,case of 100,38,61.26,2327.88
INV-2025-09,"Yogurt, Plain",FRZ-028,Frozen/Refrigerated Goods,Dairy,5 lb tub,5,14.8,74.0
INV-2025-09,Frozen Diced Onions,FRZ-029,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,38,27.61,1049.18
INV-2025-09,"Pie Crust, Frozen 9in",FRZ-030,Frozen/Refrigerated Goods,Frozen Dessert,case of 24,12,32.22,386.64
INV-2025-09,Canola Oil,LIQ-001,Liquids/Pastes/Sauces,Oil,35 lb jug,7,43.04,301.28
INV-2025-09,"Olive Oil, Extra Virgin",LIQ-002,Liquids/Pastes/Sauces,Oil,3 L tin,21,27.3,573.3
INV-2025-09,Vegetable Oil,LIQ-003,Liquids/Pastes/Sauces,Oil,35 lb jug,6,41.7,250.2
INV-2025-09,Sesame Oil,LIQ-004,Liquids/Pastes/Sauces,Oil,1 gal jug,21,29.49,619.29
INV-2025-09,White Vinegar,LIQ-005,Liquids/Pastes/Sauces,Vinegar,1 gal jug,28,7.06,197.68
INV-2025-09,Balsamic Vinegar,LIQ-006,Liquids/Pastes/Sauces,Vinegar,1 gal jug,20,27.06,541.2
INV-2025-09,Rice Wine Vinegar,LIQ-007,Liquids/Pastes/Sauces,Vinegar,1 gal jug,16,19.14,306.24
INV-2025-09,Soy Sauce,LIQ-008,Liquids/Pastes/Sauces,Sauce,1 gal jug,23,12.66,291.18
INV-2025-09,Hot Sauce,LIQ-009,Liquids/Pastes/Sauces,Sauce,1 gal jug,22,23.6,519.2
INV-2025-09,Worcestershire Sauce,LIQ-010,Liquids/Pastes/Sauces,Sauce,1 gal jug,8,16.95,135.6
INV-2025-09,BBQ Sauce,LIQ-011,Liquids/Pastes/Sauces,Sauce,1 gal jug,7,16.93,118.51
INV-2025-09,Buffalo Wing Sauce,LIQ-012,Liquids/Pastes/Sauces,Sauce,1 gal jug,24,22.06,529.44
INV-2025-09,Teriyaki Sauce,LIQ-013,Liquids/Pastes/Sauces,Sauce,1 gal jug,4,17.95,71.8
INV-2025-09,Ranch Dressing,LIQ-014,Liquids/Pastes/Sauces,Sauce,1 gal jug,13,20.73,269.49
INV-2025-09,Caesar Dressing,LIQ-015,Liquids/Pastes/Sauces,Sauce,1 gal jug,4,19.93,79.72
